cafe_name,avg_rating,review,indv_rating,review_date,useful,funny,cool,latitude,longtitude
The Elk,4,"Missing Mojo Coffee, but The Elk seems to be a revitalization of what's important in a coffee shop/cafe. The new ownership did a phenomenal renovation and the coffee is outstanding. I'm looking forward to becoming a regular here. I hear the food is going to be amazing!!! I can't wait till they start cooking.",5,9/21/2014,0,0,0,40.73419622,-74.00747902
The Elk,4,"I'm a coffee snob, but this is the best cappuccino I can remember having. The Elk has truly excellent coffee, delicious baked goods (the gluten free peanut butter cookie is especially good), and the baristas are all friendly and capable. Love the atmosphere and location too!",5,9/27/2014,0,0,0,40.73419622,-74.00747902
Tianti Books,4,"This establishment is truly a rare gem in the garment district. The moment you step inside, it feels like you are entering into an oasis in the form of a bookstore and cafe right in the heart of New York City! The music they play in my experience has ranged from a thoughtful selection of Renaissance music to Shen Yun's wonderful music. It makes for a peaceful ambience and a refined aesthetic.  Their coffee, tea, and bites to eat may be on the pricier side for some, but I can always rest assured knowing that it is good if not great quality. Honestly, their coffee is the best I have come across over the course of the years. Don't be shy if they make any mistakes or an issue comes up with your order--they will actually take the time to make things right if you speak up and explain what happened. They are a kind bunch!  I'll be back soon to buy a book! The books are so interesting! It seems like a good chance to take a bit of peace to go!",5,4/17/2019,1,0,0,40.753943,-73.992609
Tianti Books,4,"I've been passing by this place for quite a while and I finally decided to try it.  It's a very nice and quiet cafe. I love that.  You will notice many Chinese books on the wall, all the way towards the back. Come to find out this is first a bookstore/meditation place and then a coffee shop.  The coffee shop is owned by a non-profit organization. Their main focus is the book store and mediation sessions they have towards the back of the shop.  If you pass by in the mornings you will see a very nice guy by the name of Tony. He is whom I approached and asked him about the cafe. Take the time to talk to him, very down to earth chill guy.  Now about their coffee! It's great thus far. I've tried their tiramisu cafe latte and their pistachio cafe latte which both have been very nice. I've gone with those two options because for the time being they didn't have caramel which is my go to.  They have a great assortment of pastries. I have tried so far only the maple walnut danish. Very Yammy! Now I do want to try their homemade Tiramisu. Apparently it's prepared by their chef who is a young man from France .  Their cups are really nice, no handles. I actually like them a lot.",5,10/30/2018,3,3,3,40.753943,-73.992609
Tianti Books,4,"If you're down to sip on tasty tea with classical music playing in the background all while feeling like you're sticking it to the Chinese government, this is the right spot. Feels like such a peaceful, meditative getaway right in the heart of midtown yuckiness.  Will try the food next time!",5,2/27/2019,0,0,0,40.753943,-73.992609
Tianti Books,4,"You're in Midtown and want a place to rest your toes. Nothing looks decent that doesn't require a $15 deposit on your liver. Where to go?  Stop by here for a respite from the chaos. Tianti is a peaceful cafe with peaceful pastries and peaceful tea served in a peaceful setting. Yes, you might see some books on Falun Gong, but that's just to get you into the meditative mindset that permeates this quiet cafe. You definitely won't break the bank as you browse the reading ware while sipping your tea and croissant.",5,11/21/2018,2,0,2,40.753943,-73.992609
Tianti Books,4,"Had to come to this part of town (gross) to get my laptop fixed and as I was wandering around trying to find the nearest escape, I saw this spa-like cafe and ducked inside. This place really is so unique. It's not kidding when it says it's a meditative experience--there was even a woman (perhaps associated with the cafe) doing tai chi in the back of the cafe in this little section that looked like it was for meditation.  I spent the next couple of hours doing work here. I'm not even kidding about the ambiance though there was a literal fire (more than 8 ambulances) one block away and still I felt completely at peace.",5,4/20/2018,4,1,1,40.753943,-73.992609
Tianti Books,4,"Really nice, spacious, quiet, clean spot.  Impressive on walking in. It's very calming, or at least it is at 2:30 on a Thursday. Plenty of seating. They have a subdued water feature, and it all feels very open.  The cold brew was excellent, stood up to the cream I put in, and still had a ton of flavor. Price was typical for the area, $5. They had a bunch of cute looking pasties that I didn't try, but would when I come back.  Wifi is free for an hour, which is fine, long enough for my lunch break but probably not great if you're trying to stay and work. The barista was friendly and efficient.  Overall, really great spot and I'm glad I stopped in. I'll be going back!",5,9/14/2017,7,0,0,40.753943,-73.992609
Tianti Books,4,"Amidst the hustle bustle of Times Square and chaos of the active construction site next door, tucked away behind a 7-11 you will find yourself in a haven of peace and deliciousness. Tianti is part bookstore part coffeeshop and it does both incredibly well.  The books seem to be focused on spirituality and meditation and an atmosphere of tranquility ensconces the entire place. There is a fountain in the back room and they occasionally hold meditation events.  The coffee quality and taste is impressive for a book store and I loved the cold brew (on tap!). Full flavor, smooth texture, and clean finish. They hit all my cold brew requirements. The tea comes in a special cup and has an adorable green top on the string. There are pastries and some other food items if you're feeling hungry.  The barista is friendly and helpful. He shared some interesting insights on their different cold brew techniques. Coffee, meditation, and quiet space lovers - Tianti is the place for you.",5,9/2/2017,4,0,0,40.753943,-73.992609
Tianti Books,4,Great place! I have wanted to visit the place for so long but didn't have a chance to. Last Christmas I travelled to NYC and had a chance to drop by. I'd sit here all day to enjoy the tea and books if I have time to.,5,1/16/2019,0,0,0,40.753943,-73.992609
Tianti Books,4,"This is a quiet place when visiting a quite hectic city. They serve delicious teas and hot drinks. There is a second floor but it was close when I went. The service was also great! Everything about the environment just made the trip there, very peaceful.",5,1/19/2019,0,0,0,40.753943,-73.992609
Tianti Books,4,"That is a damn good latte they make. Almond milk available. Not the best or most reasonably priced one I've had, but very smooth and enjoyable. Very serene atmosphere, with a few tables around and soothing music playing. Good place to meet someone or to get some reading done. If you're into Falun Dafa, check out the mini-library in the back. Service wasn't the friendliest or the quickest, so that put a tiny damper on things.",5,11/24/2017,3,2,2,40.753943,-73.992609
Tianti Books,4,The rose berry's cake is so good! Also the Latte! Must try! The location is close to Broadway shows. Have a rest here would be a good choice!,5,1/16/2019,0,0,0,40.753943,-73.992609
Tianti Books,4,"Good atmosphere- quiet, has a section with books on meditation, really nice wooden high top table in the back, tea presentation very cute. Tea price ($5.50) is on the high side especially for just a cup. The ""kitchen sink"" cookie was also good but food/drink in general seemed overpriced. If you want peace and quiet in the middle of midtown, come here.",5,1/13/2018,0,0,0,40.753943,-73.992609
